"";"pais";"año";"estimacion";"cut_comuna";"comuna";"cut_region";"region"
"654";"BRASIL";"2018";495;13119;"Maipú";13;"Metropolitana de Santiago"
"655";"BRASIL";"2018";74;13501;"Melipilla";13;"Metropolitana de Santiago"
"656";"BRASIL";"2018";235;13122;"Peñalolén";13;"Metropolitana de Santiago"
"657";"BRASIL";"2018";934;13123;"Providencia";13;"Metropolitana de Santiago"
"658";"BRASIL";"2018";128;13124;"Pudahuel";13;"Metropolitana de Santiago"
"659";"BRASIL";"2018";371;13201;"Puente Alto";13;"Metropolitana de Santiago"
"660";"BRASIL";"2018";179;13125;"Quilicura";13;"Metropolitana de Santiago"
"661";"BRASIL";"2018";115;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"662";"BRASIL";"2018";200;13127;"Recoleta";13;"Metropolitana de Santiago"
"663";"BRASIL";"2018";149;13401;"San Bernardo";13;"Metropolitana de Santiago"
"664";"BRASIL";"2018";94;13129;"San Joaquín";13;"Metropolitana de Santiago"
"665";"BRASIL";"2018";202;13130;"San Miguel";13;"Metropolitana de Santiago"
"666";"BRASIL";"2018";1484;13101;"Santiago";13;"Metropolitana de Santiago"
"667";"BRASIL";"2018";504;13132;"Vitacura";13;"Metropolitana de Santiago"
"668";"BRASIL";"2018";777;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"669";"BRASIL";"2018";45;1107;"Alto Hospicio";1;"Tarapacá"
"670";"BRASIL";"2018";208;1101;"Iquique";1;"Tarapacá"
"671";"BRASIL";"2018";215;5101;"Valparaíso";5;"Valparaíso"
"672";"BRASIL";"2018";416;5109;"Viña del Mar";5;"Valparaíso"
"673";"BRASIL";"2019";346;2101;"Antofagasta";2;"Antofagasta"
"674";"BRASIL";"2019";118;2201;"Calama";2;"Antofagasta"
"675";"BRASIL";"2019";129;15101;"Arica";15;"Arica y Parinacota"
"676";"BRASIL";"2019";112;3101;"Copiapó";3;"Atacama"
"677";"BRASIL";"2019";213;8101;"Concepción";8;"Biobío"
"678";"BRASIL";"2019";138;4102;"Coquimbo";4;"Coquimbo"
"679";"BRASIL";"2019";159;4101;"La Serena";4;"Coquimbo"
"680";"BRASIL";"2019";179;9101;"Temuco";9;"La Araucanía"
"681";"BRASIL";"2019";149;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"682";"BRASIL";"2019";101;10101;"Puerto Montt";10;"Los Lagos"
"683";"BRASIL";"2019";90;7301;"Curicó";7;"Maule"
"684";"BRASIL";"2019";179;7101;"Talca";7;"Maule"
"685";"BRASIL";"2019";54;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"686";"BRASIL";"2019";310;13301;"Colina";13;"Metropolitana de Santiago"
"687";"BRASIL";"2019";83;13104;"Conchalí";13;"Metropolitana de Santiago"
"688";"BRASIL";"2019";179;13106;"Estación Central";13;"Metropolitana de Santiago"
"689";"BRASIL";"2019";155;13108;"Independencia";13;"Metropolitana de Santiago"
"690";"BRASIL";"2019";105;13109;"La Cisterna";13;"Metropolitana de Santiago"
"691";"BRASIL";"2019";411;13110;"La Florida";13;"Metropolitana de Santiago"
"692";"BRASIL";"2019";2117;13114;"Las Condes";13;"Metropolitana de Santiago"
"693";"BRASIL";"2019";517;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"694";"BRASIL";"2019";59;13117;"Lo Prado";13;"Metropolitana de Santiago"
"695";"BRASIL";"2019";244;13118;"Macul";13;"Metropolitana de Santiago"
"696";"BRASIL";"2019";501;13119;"Maipú";13;"Metropolitana de Santiago"
"697";"BRASIL";"2019";73;13501;"Melipilla";13;"Metropolitana de Santiago"
"698";"BRASIL";"2019";245;13122;"Peñalolén";13;"Metropolitana de Santiago"
"699";"BRASIL";"2019";983;13123;"Providencia";13;"Metropolitana de Santiago"
"700";"BRASIL";"2019";130;13124;"Pudahuel";13;"Metropolitana de Santiago"
"701";"BRASIL";"2019";395;13201;"Puente Alto";13;"Metropolitana de Santiago"
"702";"BRASIL";"2019";185;13125;"Quilicura";13;"Metropolitana de Santiago"
"703";"BRASIL";"2019";126;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"704";"BRASIL";"2019";210;13127;"Recoleta";13;"Metropolitana de Santiago"
"705";"BRASIL";"2019";158;13401;"San Bernardo";13;"Metropolitana de Santiago"
"706";"BRASIL";"2019";102;13129;"San Joaquín";13;"Metropolitana de Santiago"
"707";"BRASIL";"2019";209;13130;"San Miguel";13;"Metropolitana de Santiago"
"708";"BRASIL";"2019";1522;13101;"Santiago";13;"Metropolitana de Santiago"
"709";"BRASIL";"2019";522;13132;"Vitacura";13;"Metropolitana de Santiago"
"710";"BRASIL";"2019";804;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"711";"BRASIL";"2019";47;1107;"Alto Hospicio";1;"Tarapacá"
"712";"BRASIL";"2019";218;1101;"Iquique";1;"Tarapacá"
"713";"BRASIL";"2019";221;5101;"Valparaíso";5;"Valparaíso"
"714";"BRASIL";"2019";427;5109;"Viña del Mar";5;"Valparaíso"
"715";"BRASIL";"2020";354;2101;"Antofagasta";2;"Antofagasta"
"716";"BRASIL";"2020";126;2201;"Calama";2;"Antofagasta"
"717";"BRASIL";"2020";139;15101;"Arica";15;"Arica y Parinacota"
"718";"BRASIL";"2020";96;3101;"Copiapó";3;"Atacama"
"719";"BRASIL";"2020";219;8101;"Concepción";8;"Biobío"
"720";"BRASIL";"2020";142;4102;"Coquimbo";4;"Coquimbo"
"721";"BRASIL";"2020";163;4101;"La Serena";4;"Coquimbo"
"722";"BRASIL";"2020";191;9101;"Temuco";9;"La Araucanía"
"723";"BRASIL";"2020";150;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"724";"BRASIL";"2020";106;10101;"Puerto Montt";10;"Los Lagos"
"725";"BRASIL";"2020";93;7301;"Curicó";7;"Maule"
"726";"BRASIL";"2020";200;7101;"Talca";7;"Maule"
"727";"BRASIL";"2020";53;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"728";"BRASIL";"2020";306;13301;"Colina";13;"Metropolitana de Santiago"
"729";"BRASIL";"2020";84;13104;"Conchalí";13;"Metropolitana de Santiago"
"730";"BRASIL";"2020";187;13106;"Estación Central";13;"Metropolitana de Santiago"
"731";"BRASIL";"2020";159;13108;"Independencia";13;"Metropolitana de Santiago"
"732";"BRASIL";"2020";105;13109;"La Cisterna";13;"Metropolitana de Santiago"
"733";"BRASIL";"2020";427;13110;"La Florida";13;"Metropolitana de Santiago"
"734";"BRASIL";"2020";2302;13114;"Las Condes";13;"Metropolitana de Santiago"
"735";"BRASIL";"2020";548;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"736";"BRASIL";"2020";63;13117;"Lo Prado";13;"Metropolitana de Santiago"
"737";"BRASIL";"2020";252;13118;"Macul";13;"Metropolitana de Santiago"
"738";"BRASIL";"2020";518;13119;"Maipú";13;"Metropolitana de Santiago"
"739";"BRASIL";"2020";93;13501;"Melipilla";13;"Metropolitana de Santiago"
"740";"BRASIL";"2020";266;13122;"Peñalolén";13;"Metropolitana de Santiago"
"741";"BRASIL";"2020";1033;13123;"Providencia";13;"Metropolitana de Santiago"
"742";"BRASIL";"2020";141;13124;"Pudahuel";13;"Metropolitana de Santiago"
"743";"BRASIL";"2020";398;13201;"Puente Alto";13;"Metropolitana de Santiago"
"744";"BRASIL";"2020";201;13125;"Quilicura";13;"Metropolitana de Santiago"
"745";"BRASIL";"2020";135;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"746";"BRASIL";"2020";221;13127;"Recoleta";13;"Metropolitana de Santiago"
"747";"BRASIL";"2020";170;13401;"San Bernardo";13;"Metropolitana de Santiago"
"748";"BRASIL";"2020";106;13129;"San Joaquín";13;"Metropolitana de Santiago"
"749";"BRASIL";"2020";244;13130;"San Miguel";13;"Metropolitana de Santiago"
"750";"BRASIL";"2020";1749;13101;"Santiago";13;"Metropolitana de Santiago"
"751";"BRASIL";"2020";543;13132;"Vitacura";13;"Metropolitana de Santiago"
"752";"BRASIL";"2020";844;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"753";"BRASIL";"2020";51;1107;"Alto Hospicio";1;"Tarapacá"
"754";"BRASIL";"2020";225;1101;"Iquique";1;"Tarapacá"
"755";"BRASIL";"2020";231;5101;"Valparaíso";5;"Valparaíso"
"756";"BRASIL";"2020";429;5109;"Viña del Mar";5;"Valparaíso"
"757";"BRASIL";"2021";369;2101;"Antofagasta";2;"Antofagasta"
"758";"BRASIL";"2021";136;2201;"Calama";2;"Antofagasta"
"759";"BRASIL";"2021";148;15101;"Arica";15;"Arica y Parinacota"
"760";"BRASIL";"2021";98;3101;"Copiapó";3;"Atacama"
"761";"BRASIL";"2021";244;8101;"Concepción";8;"Biobío"
"762";"BRASIL";"2021";145;4102;"Coquimbo";4;"Coquimbo"
"763";"BRASIL";"2021";173;4101;"La Serena";4;"Coquimbo"
"764";"BRASIL";"2021";208;9101;"Temuco";9;"La Araucanía"
"765";"BRASIL";"2021";157;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"766";"BRASIL";"2021";115;10101;"Puerto Montt";10;"Los Lagos"
"767";"BRASIL";"2021";92;7301;"Curicó";7;"Maule"
"768";"BRASIL";"2021";210;7101;"Talca";7;"Maule"
"769";"BRASIL";"2021";55;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"770";"BRASIL";"2021";330;13301;"Colina";13;"Metropolitana de Santiago"
"771";"BRASIL";"2021";88;13104;"Conchalí";13;"Metropolitana de Santiago"
"772";"BRASIL";"2021";193;13106;"Estación Central";13;"Metropolitana de Santiago"
"773";"BRASIL";"2021";166;13108;"Independencia";13;"Metropolitana de Santiago"
"774";"BRASIL";"2021";109;13109;"La Cisterna";13;"Metropolitana de Santiago"
"775";"BRASIL";"2021";438;13110;"La Florida";13;"Metropolitana de Santiago"
"776";"BRASIL";"2021";2434;13114;"Las Condes";13;"Metropolitana de Santiago"
"777";"BRASIL";"2021";576;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"778";"BRASIL";"2021";64;13117;"Lo Prado";13;"Metropolitana de Santiago"
"779";"BRASIL";"2021";255;13118;"Macul";13;"Metropolitana de Santiago"
"780";"BRASIL";"2021";523;13119;"Maipú";13;"Metropolitana de Santiago"
"781";"BRASIL";"2021";91;13501;"Melipilla";13;"Metropolitana de Santiago"
"782";"BRASIL";"2021";263;13122;"Peñalolén";13;"Metropolitana de Santiago"
"783";"BRASIL";"2021";1062;13123;"Providencia";13;"Metropolitana de Santiago"
"784";"BRASIL";"2021";145;13124;"Pudahuel";13;"Metropolitana de Santiago"
"785";"BRASIL";"2021";406;13201;"Puente Alto";13;"Metropolitana de Santiago"
"786";"BRASIL";"2021";200;13125;"Quilicura";13;"Metropolitana de Santiago"
"787";"BRASIL";"2021";135;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"788";"BRASIL";"2021";229;13127;"Recoleta";13;"Metropolitana de Santiago"
"789";"BRASIL";"2021";180;13401;"San Bernardo";13;"Metropolitana de Santiago"
"790";"BRASIL";"2021";102;13129;"San Joaquín";13;"Metropolitana de Santiago"
"791";"BRASIL";"2021";227;13130;"San Miguel";13;"Metropolitana de Santiago"
"792";"BRASIL";"2021";1873;13101;"Santiago";13;"Metropolitana de Santiago"
"793";"BRASIL";"2021";574;13132;"Vitacura";13;"Metropolitana de Santiago"
"794";"BRASIL";"2021";859;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"795";"BRASIL";"2021";55;1107;"Alto Hospicio";1;"Tarapacá"
"796";"BRASIL";"2021";230;1101;"Iquique";1;"Tarapacá"
"797";"BRASIL";"2021";249;5101;"Valparaíso";5;"Valparaíso"
"798";"BRASIL";"2021";449;5109;"Viña del Mar";5;"Valparaíso"
"799";"BRASIL";"2022";377;2101;"Antofagasta";2;"Antofagasta"
"800";"BRASIL";"2022";146;2201;"Calama";2;"Antofagasta"
"801";"BRASIL";"2022";161;15101;"Arica";15;"Arica y Parinacota"
"802";"BRASIL";"2022";100;3101;"Copiapó";3;"Atacama"
"803";"BRASIL";"2022";252;8101;"Concepción";8;"Biobío"
"804";"BRASIL";"2022";147;4102;"Coquimbo";4;"Coquimbo"
"805";"BRASIL";"2022";177;4101;"La Serena";4;"Coquimbo"
"806";"BRASIL";"2022";211;9101;"Temuco";9;"La Araucanía"
"807";"BRASIL";"2022";166;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"808";"BRASIL";"2022";120;10101;"Puerto Montt";10;"Los Lagos"
"809";"BRASIL";"2022";96;7301;"Curicó";7;"Maule"
"810";"BRASIL";"2022";212;7101;"Talca";7;"Maule"
"811";"BRASIL";"2022";58;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"812";"BRASIL";"2022";344;13301;"Colina";13;"Metropolitana de Santiago"
"813";"BRASIL";"2022";89;13104;"Conchalí";13;"Metropolitana de Santiago"
"814";"BRASIL";"2022";201;13106;"Estación Central";13;"Metropolitana de Santiago"
"815";"BRASIL";"2022";178;13108;"Independencia";13;"Metropolitana de Santiago"
"816";"BRASIL";"2022";108;13109;"La Cisterna";13;"Metropolitana de Santiago"
"817";"BRASIL";"2022";452;13110;"La Florida";13;"Metropolitana de Santiago"
"818";"BRASIL";"2022";2525;13114;"Las Condes";13;"Metropolitana de Santiago"
"819";"BRASIL";"2022";580;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"820";"BRASIL";"2022";63;13117;"Lo Prado";13;"Metropolitana de Santiago"
"821";"BRASIL";"2022";261;13118;"Macul";13;"Metropolitana de Santiago"
"822";"BRASIL";"2022";533;13119;"Maipú";13;"Metropolitana de Santiago"
"823";"BRASIL";"2022";91;13501;"Melipilla";13;"Metropolitana de Santiago"
"824";"BRASIL";"2022";262;13122;"Peñalolén";13;"Metropolitana de Santiago"
"825";"BRASIL";"2022";1072;13123;"Providencia";13;"Metropolitana de Santiago"
"826";"BRASIL";"2022";146;13124;"Pudahuel";13;"Metropolitana de Santiago"
"827";"BRASIL";"2022";420;13201;"Puente Alto";13;"Metropolitana de Santiago"
"828";"BRASIL";"2022";221;13125;"Quilicura";13;"Metropolitana de Santiago"
"829";"BRASIL";"2022";136;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"830";"BRASIL";"2022";230;13127;"Recoleta";13;"Metropolitana de Santiago"
"831";"BRASIL";"2022";186;13401;"San Bernardo";13;"Metropolitana de Santiago"
"832";"BRASIL";"2022";102;13129;"San Joaquín";13;"Metropolitana de Santiago"
"833";"BRASIL";"2022";248;13130;"San Miguel";13;"Metropolitana de Santiago"
"834";"BRASIL";"2022";1911;13101;"Santiago";13;"Metropolitana de Santiago"
"835";"BRASIL";"2022";584;13132;"Vitacura";13;"Metropolitana de Santiago"
"836";"BRASIL";"2022";898;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"837";"BRASIL";"2022";55;1107;"Alto Hospicio";1;"Tarapacá"
"838";"BRASIL";"2022";240;1101;"Iquique";1;"Tarapacá"
"839";"BRASIL";"2022";250;5101;"Valparaíso";5;"Valparaíso"
"840";"BRASIL";"2022";458;5109;"Viña del Mar";5;"Valparaíso"
"841";"CHINA";"2018";202;2101;"Antofagasta";2;"Antofagasta"
"842";"CHINA";"2018";101;2201;"Calama";2;"Antofagasta"
"843";"CHINA";"2018";32;15101;"Arica";15;"Arica y Parinacota"
"844";"CHINA";"2018";78;3101;"Copiapó";3;"Atacama"
"845";"CHINA";"2018";109;8101;"Concepción";8;"Biobío"
"846";"CHINA";"2018";124;4102;"Coquimbo";4;"Coquimbo"
"847";"CHINA";"2018";134;4101;"La Serena";4;"Coquimbo"
"848";"CHINA";"2018";126;9101;"Temuco";9;"La Araucanía"
"849";"CHINA";"2018";114;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"850";"CHINA";"2018";43;10101;"Puerto Montt";10;"Los Lagos"
"851";"CHINA";"2018";49;7301;"Curicó";7;"Maule"
"852";"CHINA";"2018";98;7101;"Talca";7;"Maule"
"853";"CHINA";"2018";40;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"854";"CHINA";"2018";103;13301;"Colina";13;"Metropolitana de Santiago"
"855";"CHINA";"2018";44;13104;"Conchalí";13;"Metropolitana de Santiago"
"856";"CHINA";"2018";305;13106;"Estación Central";13;"Metropolitana de Santiago"
"857";"CHINA";"2018";75;13108;"Independencia";13;"Metropolitana de Santiago"
"858";"CHINA";"2018";59;13109;"La Cisterna";13;"Metropolitana de Santiago"
"859";"CHINA";"2018";203;13110;"La Florida";13;"Metropolitana de Santiago"
"860";"CHINA";"2018";650;13114;"Las Condes";13;"Metropolitana de Santiago"
"861";"CHINA";"2018";114;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"862";"CHINA";"2018";27;13117;"Lo Prado";13;"Metropolitana de Santiago"
"863";"CHINA";"2018";51;13118;"Macul";13;"Metropolitana de Santiago"
"864";"CHINA";"2018";418;13119;"Maipú";13;"Metropolitana de Santiago"
"865";"CHINA";"2018";33;13501;"Melipilla";13;"Metropolitana de Santiago"
"866";"CHINA";"2018";134;13122;"Peñalolén";13;"Metropolitana de Santiago"
"867";"CHINA";"2018";364;13123;"Providencia";13;"Metropolitana de Santiago"
"868";"CHINA";"2018";135;13124;"Pudahuel";13;"Metropolitana de Santiago"
"869";"CHINA";"2018";329;13201;"Puente Alto";13;"Metropolitana de Santiago"
"870";"CHINA";"2018";173;13125;"Quilicura";13;"Metropolitana de Santiago"
"871";"CHINA";"2018";64;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"872";"CHINA";"2018";139;13127;"Recoleta";13;"Metropolitana de Santiago"
"873";"CHINA";"2018";247;13401;"San Bernardo";13;"Metropolitana de Santiago"
"874";"CHINA";"2018";50;13129;"San Joaquín";13;"Metropolitana de Santiago"
"875";"CHINA";"2018";142;13130;"San Miguel";13;"Metropolitana de Santiago"
"876";"CHINA";"2018";3233;13101;"Santiago";13;"Metropolitana de Santiago"
"877";"CHINA";"2018";82;13132;"Vitacura";13;"Metropolitana de Santiago"
"878";"CHINA";"2018";264;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"879";"CHINA";"2018";34;1107;"Alto Hospicio";1;"Tarapacá"
"880";"CHINA";"2018";1050;1101;"Iquique";1;"Tarapacá"
"881";"CHINA";"2018";186;5101;"Valparaíso";5;"Valparaíso"
"882";"CHINA";"2018";154;5109;"Viña del Mar";5;"Valparaíso"
"883";"CHINA";"2019";212;2101;"Antofagasta";2;"Antofagasta"
"884";"CHINA";"2019";106;2201;"Calama";2;"Antofagasta"
"885";"CHINA";"2019";35;15101;"Arica";15;"Arica y Parinacota"
"886";"CHINA";"2019";111;3101;"Copiapó";3;"Atacama"
"887";"CHINA";"2019";112;8101;"Concepción";8;"Biobío"
"888";"CHINA";"2019";136;4102;"Coquimbo";4;"Coquimbo"
"889";"CHINA";"2019";132;4101;"La Serena";4;"Coquimbo"
"890";"CHINA";"2019";140;9101;"Temuco";9;"La Araucanía"
"891";"CHINA";"2019";118;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"892";"CHINA";"2019";43;10101;"Puerto Montt";10;"Los Lagos"
"893";"CHINA";"2019";47;7301;"Curicó";7;"Maule"
"894";"CHINA";"2019";105;7101;"Talca";7;"Maule"
"895";"CHINA";"2019";44;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"896";"CHINA";"2019";109;13301;"Colina";13;"Metropolitana de Santiago"
"897";"CHINA";"2019";46;13104;"Conchalí";13;"Metropolitana de Santiago"
"898";"CHINA";"2019";289;13106;"Estación Central";13;"Metropolitana de Santiago"
"899";"CHINA";"2019";73;13108;"Independencia";13;"Metropolitana de Santiago"
"900";"CHINA";"2019";57;13109;"La Cisterna";13;"Metropolitana de Santiago"
"901";"CHINA";"2019";217;13110;"La Florida";13;"Metropolitana de Santiago"
"902";"CHINA";"2019";650;13114;"Las Condes";13;"Metropolitana de Santiago"
"903";"CHINA";"2019";117;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"904";"CHINA";"2019";28;13117;"Lo Prado";13;"Metropolitana de Santiago"
"905";"CHINA";"2019";57;13118;"Macul";13;"Metropolitana de Santiago"
"906";"CHINA";"2019";450;13119;"Maipú";13;"Metropolitana de Santiago"
"907";"CHINA";"2019";37;13501;"Melipilla";13;"Metropolitana de Santiago"
"908";"CHINA";"2019";141;13122;"Peñalolén";13;"Metropolitana de Santiago"
"909";"CHINA";"2019";385;13123;"Providencia";13;"Metropolitana de Santiago"
"910";"CHINA";"2019";139;13124;"Pudahuel";13;"Metropolitana de Santiago"
"911";"CHINA";"2019";361;13201;"Puente Alto";13;"Metropolitana de Santiago"
"912";"CHINA";"2019";185;13125;"Quilicura";13;"Metropolitana de Santiago"
"913";"CHINA";"2019";69;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"914";"CHINA";"2019";147;13127;"Recoleta";13;"Metropolitana de Santiago"
"915";"CHINA";"2019";278;13401;"San Bernardo";13;"Metropolitana de Santiago"
"916";"CHINA";"2019";49;13129;"San Joaquín";13;"Metropolitana de Santiago"
"917";"CHINA";"2019";158;13130;"San Miguel";13;"Metropolitana de Santiago"
"918";"CHINA";"2019";3295;13101;"Santiago";13;"Metropolitana de Santiago"
"919";"CHINA";"2019";91;13132;"Vitacura";13;"Metropolitana de Santiago"
"920";"CHINA";"2019";285;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"921";"CHINA";"2019";39;1107;"Alto Hospicio";1;"Tarapacá"
"922";"CHINA";"2019";1102;1101;"Iquique";1;"Tarapacá"
"923";"CHINA";"2019";175;5101;"Valparaíso";5;"Valparaíso"
"924";"CHINA";"2019";118;5109;"Viña del Mar";5;"Valparaíso"
"925";"CHINA";"2020";217;2101;"Antofagasta";2;"Antofagasta"
"926";"CHINA";"2020";116;2201;"Calama";2;"Antofagasta"
"927";"CHINA";"2020";42;15101;"Arica";15;"Arica y Parinacota"
"928";"CHINA";"2020";112;3101;"Copiapó";3;"Atacama"
"929";"CHINA";"2020";109;8101;"Concepción";8;"Biobío"
"930";"CHINA";"2020";125;4102;"Coquimbo";4;"Coquimbo"
"931";"CHINA";"2020";132;4101;"La Serena";4;"Coquimbo"
"932";"CHINA";"2020";138;9101;"Temuco";9;"La Araucanía"
"933";"CHINA";"2020";116;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"934";"CHINA";"2020";48;10101;"Puerto Montt";10;"Los Lagos"
"935";"CHINA";"2020";55;7301;"Curicó";7;"Maule"
"936";"CHINA";"2020";135;7101;"Talca";7;"Maule"
"937";"CHINA";"2020";43;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"938";"CHINA";"2020";105;13301;"Colina";13;"Metropolitana de Santiago"
"939";"CHINA";"2020";50;13104;"Conchalí";13;"Metropolitana de Santiago"
"940";"CHINA";"2020";299;13106;"Estación Central";13;"Metropolitana de Santiago"
"941";"CHINA";"2020";75;13108;"Independencia";13;"Metropolitana de Santiago"
"942";"CHINA";"2020";61;13109;"La Cisterna";13;"Metropolitana de Santiago"
"943";"CHINA";"2020";227;13110;"La Florida";13;"Metropolitana de Santiago"
"944";"CHINA";"2020";700;13114;"Las Condes";13;"Metropolitana de Santiago"
"945";"CHINA";"2020";126;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"946";"CHINA";"2020";30;13117;"Lo Prado";13;"Metropolitana de Santiago"
"947";"CHINA";"2020";75;13118;"Macul";13;"Metropolitana de Santiago"
"948";"CHINA";"2020";456;13119;"Maipú";13;"Metropolitana de Santiago"
"949";"CHINA";"2020";43;13501;"Melipilla";13;"Metropolitana de Santiago"
"950";"CHINA";"2020";140;13122;"Peñalolén";13;"Metropolitana de Santiago"
"951";"CHINA";"2020";409;13123;"Providencia";13;"Metropolitana de Santiago"
"952";"CHINA";"2020";143;13124;"Pudahuel";13;"Metropolitana de Santiago"
"953";"CHINA";"2020";359;13201;"Puente Alto";13;"Metropolitana de Santiago"
"954";"CHINA";"2020";192;13125;"Quilicura";13;"Metropolitana de Santiago"
"955";"CHINA";"2020";69;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"956";"CHINA";"2020";143;13127;"Recoleta";13;"Metropolitana de Santiago"
"957";"CHINA";"2020";248;13401;"San Bernardo";13;"Metropolitana de Santiago"
"958";"CHINA";"2020";48;13129;"San Joaquín";13;"Metropolitana de Santiago"
"959";"CHINA";"2020";163;13130;"San Miguel";13;"Metropolitana de Santiago"
"960";"CHINA";"2020";3442;13101;"Santiago";13;"Metropolitana de Santiago"
"961";"CHINA";"2020";93;13132;"Vitacura";13;"Metropolitana de Santiago"
"962";"CHINA";"2020";294;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"963";"CHINA";"2020";41;1107;"Alto Hospicio";1;"Tarapacá"
"964";"CHINA";"2020";1084;1101;"Iquique";1;"Tarapacá"
"965";"CHINA";"2020";162;5101;"Valparaíso";5;"Valparaíso"
"966";"CHINA";"2020";128;5109;"Viña del Mar";5;"Valparaíso"
"967";"CHINA";"2021";223;2101;"Antofagasta";2;"Antofagasta"
"968";"CHINA";"2021";115;2201;"Calama";2;"Antofagasta"
"969";"CHINA";"2021";45;15101;"Arica";15;"Arica y Parinacota"
"970";"CHINA";"2021";102;3101;"Copiapó";3;"Atacama"
"971";"CHINA";"2021";108;8101;"Concepción";8;"Biobío"
"972";"CHINA";"2021";137;4102;"Coquimbo";4;"Coquimbo"
"973";"CHINA";"2021";133;4101;"La Serena";4;"Coquimbo"
"974";"CHINA";"2021";132;9101;"Temuco";9;"La Araucanía"
"975";"CHINA";"2021";136;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"976";"CHINA";"2021";52;10101;"Puerto Montt";10;"Los Lagos"
"977";"CHINA";"2021";53;7301;"Curicó";7;"Maule"
"978";"CHINA";"2021";154;7101;"Talca";7;"Maule"
"979";"CHINA";"2021";42;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"980";"CHINA";"2021";104;13301;"Colina";13;"Metropolitana de Santiago"
"981";"CHINA";"2021";49;13104;"Conchalí";13;"Metropolitana de Santiago"
"982";"CHINA";"2021";307;13106;"Estación Central";13;"Metropolitana de Santiago"
"983";"CHINA";"2021";79;13108;"Independencia";13;"Metropolitana de Santiago"
"984";"CHINA";"2021";78;13109;"La Cisterna";13;"Metropolitana de Santiago"
"985";"CHINA";"2021";236;13110;"La Florida";13;"Metropolitana de Santiago"
"986";"CHINA";"2021";744;13114;"Las Condes";13;"Metropolitana de Santiago"
"987";"CHINA";"2021";130;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"988";"CHINA";"2021";33;13117;"Lo Prado";13;"Metropolitana de Santiago"
"989";"CHINA";"2021";78;13118;"Macul";13;"Metropolitana de Santiago"
"990";"CHINA";"2021";464;13119;"Maipú";13;"Metropolitana de Santiago"
"991";"CHINA";"2021";37;13501;"Melipilla";13;"Metropolitana de Santiago"
"992";"CHINA";"2021";143;13122;"Peñalolén";13;"Metropolitana de Santiago"
"993";"CHINA";"2021";397;13123;"Providencia";13;"Metropolitana de Santiago"
"994";"CHINA";"2021";157;13124;"Pudahuel";13;"Metropolitana de Santiago"
"995";"CHINA";"2021";372;13201;"Puente Alto";13;"Metropolitana de Santiago"
"996";"CHINA";"2021";202;13125;"Quilicura";13;"Metropolitana de Santiago"
"997";"CHINA";"2021";70;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"998";"CHINA";"2021";144;13127;"Recoleta";13;"Metropolitana de Santiago"
"999";"CHINA";"2021";237;13401;"San Bernardo";13;"Metropolitana de Santiago"
"1000";"CHINA";"2021";55;13129;"San Joaquín";13;"Metropolitana de Santiago"
"1001";"CHINA";"2021";165;13130;"San Miguel";13;"Metropolitana de Santiago"
